interactionID	basisOfRecord	sourceTaxonId	sourceTaxonName	sourceVerbatimName	sourceFamilyName	sourceCommonName	sourceSexName	sourceSexID	sourceLifeStageName	sourceAssociatedSequences	interactionTypeId	isNegated	interactionTypeName	targetBodyPartName	targetBodyPartId	experimentalConditionName	experimentalConditionId	targetTaxonId	targetTaxonName	targetVerbatimName	targetFamilyName	targetCommonName	targetLifeStageName	targetAssociatedSequences	country	stateProvince	county	verbatimLocality	localityId	locality	habitat	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	georeferenceRemarks	minimumElevationInMeters	maximumElevationInMeters	verbatimEventDate	eventDate	eventTime	referenceDoi	referenceCitation	referenceType	primarySource	enteredBy	notes
701	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=754331	Augochlorella Aurata		Halictidae	golden green sweat bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia	Henrico	in Northern Virginia and Maryland, as noted on Fig 1 map			agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
702	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=754331	Augochlorella Aurata		Halictidae	golden green sweat bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia	New Kent	in Northern Virginia and Maryland, as noted on Fig 1 map			agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
703	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=754331	Augochlorella Aurata		Halictidae	golden green sweat bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Maryland	Frederick	in Northern Virginia and Maryland, as noted on Fig 1 map			agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
704	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=754304	Augochlora Pura		Halictidae	pure golden green sweat bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia	Nelson	in Northern Virginia and Maryland, as noted on Fig 1 map			agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
705	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=754304	Augochlora Pura		Halictidae	pure golden green sweat bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia		in Northern Virginia and Maryland, as noted on Fig 1 map		near or on Rockingham & Augusta County border	agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
706	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=754304	Augochlora Pura		Halictidae	pure golden green sweat bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia	Frederick	in Northern Virginia and Maryland, as noted on Fig 1 map			agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
707	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=754304	Augochlora Pura		Halictidae	pure golden green sweat bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia		in Northern Virginia and Maryland, as noted on Fig 1 map		near or at intersection of Frederick, Clarke & Warren Counties	agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
708	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=754304	Augochlora Pura		Halictidae	pure golden green sweat bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia		in Northern Virginia and Maryland, as noted on Fig 1 map		near or at intersection of Clarke, Loudoun & Fauquier Counties 	agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
709	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=754304	Augochlora Pura		Halictidae	pure golden green sweat bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia	Henrico	in Northern Virginia and Maryland, as noted on Fig 1 map			agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
710	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=754304	Augochlora Pura		Halictidae	pure golden green sweat bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Virginia	New Kent	in Northern Virginia and Maryland, as noted on Fig 1 map			agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
711	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=754304	Augochlora Pura		Halictidae	pure golden green sweat bee					http://purl.obolibrary.org/obo/RO_0002622		visited flower	flower	http://purl.obolibrary.org/obo/PO_0009046	Agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=22373	Cucurbita pepo L.		Cucurbitaceae	field pumpkin			United States	Maryland	Frederick	in Northern Virginia and Maryland, as noted on Fig 1 map			agricultural, flowering pumpkin field							during July and August 2006	2006.07.01/2006.08.31	0800/1000	https://doi.org/10.1603/029.102.0214	H. Esther Julier, Tai  H. Roulston, Wild Bee Abundance and Pollination Service in Cultivated Pumpkins: Farm Management, Nesting Behavior and Landscape Effects, Journal of Economic Entomology, Volume 102, Issue 2, 1 April 2009, Pages 563_573.	Journal Article	TRUE	Janice Van Wagner	
	literatureRecord	https://www.gbif.org/species/2188249	Varroa destructor		Varroidae	varroa mite					http://purl.obolibrary.org/obo/RO_0002557		virus-positive			Laboratory	http://purl.obolibrary.org/obo/ENVO_01001405	https://www.gbif.org/species/10630321	Kashmir bee virus		Dicistroviridae	Kashmir bee virus (KBV)			United States	Maryland	Prince George’s	USDA, Agricultural Research Service, Bee Research Laboratory, Bldg. 476; BARC-East, Beltsville MD 20705, USA		at Henry A. Wallace Beltsville Agricultural Research Center	laboratory	39.0319	-76.8844						prior to 2004		https://doi.org/10.1051/apido:2004031	Chen Y, Pettis JS, Evans JD, Kramer M, Feldlaufer MF. Transmission of Kashmir bee virus by the ectoparasitic mite Varroa destructor. Apidologie. 2004;35:441–8.	Journal Article	TRUE	Janice Van Wagner	pp 447 “We have estimated two important parameters in this system, the transmission efficiency of virus from mite to pupal bee, and the transmission rate of the virus from mite to mite, presumably through a host intermediary.”
	literatureRecord	https://www.gbif.org/species/2188249	Varroa destructor		Varroidae	varroa mite					http://purl.obolibrary.org/obo/RO_0002632		feeds on	hemolymph	http://purl.obolibrary.org/obo/UBERON_0001011	Laboratory	http://purl.obolibrary.org/obo/ENVO_01001405	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=154396	Apis Mellifera		Apidae	European honey bee	pupa		United States	Maryland	Prince George’s	USDA, Agricultural Research Service, Bee Research Laboratory, Bldg. 476; BARC-East, Beltsville MD 20705, USA		at Henry A. Wallace Beltsville Agricultural Research Center	laboratory	39.0319	-76.8844						prior to 2004		https://doi.org/10.1051/apido:2004031	Chen Y, Pettis JS, Evans JD, Kramer M, Feldlaufer MF. Transmission of Kashmir bee virus by the ectoparasitic mite Varroa destructor. Apidologie. 2004;35:441–8.	Journal Article	TRUE	Janice Van Wagner	pp 447 “We have estimated two important parameters in this system, the transmission efficiency of virus from mite to pupal bee, and the transmission rate of the virus from mite to mite, presumably through a host intermediary.”
	literatureRecord	https://www.gbif.org/species/2188249	Varroa destructor		Varroidae	varroa mite					http://purl.obolibrary.org/obo/RO_0002459		transmits, vector for KBV	hemolymph	http://purl.obolibrary.org/obo/UBERON_0001011	Laboratory	http://purl.obolibrary.org/obo/ENVO_01001405	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=154396	Apis Mellifera		Apidae	European honey bee	pupa		United States	Maryland	Prince George’s	USDA, Agricultural Research Service, Bee Research Laboratory, Bldg. 476; BARC-East, Beltsville MD 20705, USA		at Henry A. Wallace Beltsville Agricultural Research Center	laboratory	39.0319	-76.8844						prior to 2004		https://doi.org/10.1051/apido:2004031	Chen Y, Pettis JS, Evans JD, Kramer M, Feldlaufer MF. Transmission of Kashmir bee virus by the ectoparasitic mite Varroa destructor. Apidologie. 2004;35:441–8.	Journal Article	TRUE	Janice Van Wagner	pp 447 “We have estimated two important parameters in this system, the transmission efficiency of virus from mite to pupal bee, and the transmission rate of the virus from mite to mite, presumably through a host intermediary.”
	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=154396	Apis Mellifera		Apidae	European honey bee					http://purl.obolibrary.org/obo/RO_0002557		infected with			Laboratory	http://purl.obolibrary.org/obo/ENVO_01001405	https://www.gbif.org/species/10630321	Kashmir bee virus		Dicistroviridae	Kashmir bee virus (KBV)			United States	Maryland	Prince George’s	USDA, Agricultural Research Service, Bee Research Laboratory, Bldg. 476; BARC-East, Beltsville MD 20705, USA		at Henry A. Wallace Beltsville Agricultural Research Center	laboratory	39.0319	-76.8844						prior to 2004		https://doi.org/10.1051/apido:2004031	Chen Y, Pettis JS, Evans JD, Kramer M, Feldlaufer MF. Transmission of Kashmir bee virus by the ectoparasitic mite Varroa destructor. Apidologie. 2004;35:441–8.	Journal Article	TRUE	Janice Van Wagner	pp 447 “We have estimated two important parameters in this system, the transmission efficiency of virus from mite to pupal bee, and the transmission rate of the virus from mite to mite, presumably through a host intermediary.”
	literatureRecord	https://www.gbif.org/species/2188249	Varroa destructor		Varroidae	varroa mite					http://purl.obolibrary.org/obo/RO_0002632		feeds on	hemolymph	http://purl.obolibrary.org/obo/UBERON_0001011	Laboratory	http://purl.obolibrary.org/obo/ENVO_01001405	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=154396	Apis Mellifera		Apidae	European honey bee	pupa		United States	Maryland	Prince George’s	USDA, Agricultural Research Service, Bee Research Laboratory, Bldg. 476; BARC-East, Beltsville MD 20705, USA		at Henry A. Wallace Beltsville Agricultural Research Center	laboratory	39.0319	-76.8844						prior to 2004		https://doi.org/10.1051/apido:2004031	Chen Y, Pettis JS, Evans JD, Kramer M, Feldlaufer MF. Transmission of Kashmir bee virus by the ectoparasitic mite Varroa destructor. Apidologie. 2004;35:441–8.	Journal Article	TRUE	Janice Van Wagner	pp 447 “We have estimated two important parameters in this system, the transmission efficiency of virus from mite to pupal bee, and the transmission rate of the virus from mite to mite, presumably through a host intermediary.”
	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=154396	Apis Mellifera		Apidae	European honey bee					http://purl.obolibrary.org/obo/RO_0002459		transmits, vector for KBV			Laboratory	http://purl.obolibrary.org/obo/ENVO_01001405	https://www.gbif.org/species/2188249	Varroa destructor		Varroidae	varroa mite			United States	Maryland	Prince George’s	USDA, Agricultural Research Service, Bee Research Laboratory, Bldg. 476; BARC-East, Beltsville MD 20705, USA		at Henry A. Wallace Beltsville Agricultural Research Center	laboratory	39.0319	-76.8844						prior to 2004		https://doi.org/10.1051/apido:2004031	Chen Y, Pettis JS, Evans JD, Kramer M, Feldlaufer MF. Transmission of Kashmir bee virus by the ectoparasitic mite Varroa destructor. Apidologie. 2004;35:441–8.	Journal Article	TRUE	Janice Van Wagner	pp 447 “We have estimated two important parameters in this system, the transmission efficiency of virus from mite to pupal bee, and the transmission rate of the virus from mite to mite, presumably through a host intermediary.”
	literatureRecord	https://www.gbif.org/species/9929369	Tobacco Ring Spot Virus		Secoviridae	tobacco Ring Spot Virus (TRSV)					http://purl.obolibrary.org/obo/GO_0039690		active replication occurs in	hypopharyngeal gland	http://purl.obolibrary.org/obo/UBERON_0003295	Laboratory	http://purl.obolibrary.org/obo/ENVO_01001405	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=154396	Apis Mellifera		Apidae	European honey bee			United States	Maryland	Prince George’s	USDA-ARS Bee Research Laboratory			laboratory	39.0319	-76.8844					for a period of 1 year starting in March and finishing in February of the following year	03.01/02.29, prior to 2014		https://doi.org/10.1128/mBio.00898-13	Li JL, Cornman RS, Evans JD, Pettis JS, Zhao Y, Murphy C, Peng WJ, Wu J, Hamilton M, Boncristiani HF, Jr., Zhou L, Hammond J, Chen YP. 2014. Systemic spread and propagation of a plant-pathogenic virus in European honeybees, Apis mellifera. mBio 5(1):e00898-13.	Journal Article	TRUE	Janice Van Wagner	pp 4 "viruses detected in weak colonies" "Bee colonies were classified as strong or weak based on the size of adult populations, amount of sealed brood, and presence of food stores"
	literatureRecord	https://www.gbif.org/species/9929369	Tobacco Ring Spot Virus		Secoviridae	tobacco Ring Spot Virus (TRSV)					http://purl.obolibrary.org/obo/GO_0039690		active replication occurs in	leg	http://purl.obolibrary.org/obo/AEO_0000172	Laboratory	http://purl.obolibrary.org/obo/ENVO_01001405	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=154396	Apis Mellifera		Apidae	European honey bee			United States	Maryland	Prince George’s	USDA-ARS Bee Research Laboratory			laboratory	39.0319	-76.8844					for a period of 1 year starting in March and finishing in February of the following year	03.01/02.29, prior to 2014		https://doi.org/10.1128/mBio.00898-13	Li JL, Cornman RS, Evans JD, Pettis JS, Zhao Y, Murphy C, Peng WJ, Wu J, Hamilton M, Boncristiani HF, Jr., Zhou L, Hammond J, Chen YP. 2014. Systemic spread and propagation of a plant-pathogenic virus in European honeybees, Apis mellifera. mBio 5(1):e00898-13.	Journal Article	TRUE	Janice Van Wagner	pp 4 "viruses detected in weak colonies" "Bee colonies were classified as strong or weak based on the size of adult populations, amount of sealed brood, and presence of food stores"
	literatureRecord	https://www.gbif.org/species/9929369	Tobacco Ring Spot Virus		Secoviridae	tobacco Ring Spot Virus (TRSV)					http://purl.obolibrary.org/obo/GO_0039690		active replication occurs in	fat body	http://purl.obolibrary.org/obo/UBERON_0003917	Laboratory	http://purl.obolibrary.org/obo/ENVO_01001405	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=154396	Apis Mellifera		Apidae	European honey bee			United States	Maryland	Prince George’s	USDA-ARS Bee Research Laboratory			laboratory	39.0319	-76.8844					for a period of 1 year starting in March and finishing in February of the following year	03.01/02.29, prior to 2014		https://doi.org/10.1128/mBio.00898-13	Li JL, Cornman RS, Evans JD, Pettis JS, Zhao Y, Murphy C, Peng WJ, Wu J, Hamilton M, Boncristiani HF, Jr., Zhou L, Hammond J, Chen YP. 2014. Systemic spread and propagation of a plant-pathogenic virus in European honeybees, Apis mellifera. mBio 5(1):e00898-13.	Journal Article	TRUE	Janice Van Wagner	pp 4 "viruses detected in weak colonies" "Bee colonies were classified as strong or weak based on the size of adult populations, amount of sealed brood, and presence of food stores"
	literatureRecord	https://www.gbif.org/species/9929369	Tobacco Ring Spot Virus		Secoviridae	tobacco Ring Spot Virus (TRSV)					http://purl.obolibrary.org/obo/GO_0039690		active replication occurs in	trachea	http://purl.obolibrary.org/obo/UBERON_0003126	Laboratory	http://purl.obolibrary.org/obo/ENVO_01001405	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=154396	Apis Mellifera		Apidae	European honey bee			United States	Maryland	Prince George’s	USDA-ARS Bee Research Laboratory			laboratory	39.0319	-76.8844					for a period of 1 year starting in March and finishing in February of the following year	03.01/02.29, prior to 2014		https://doi.org/10.1128/mBio.00898-13	Li JL, Cornman RS, Evans JD, Pettis JS, Zhao Y, Murphy C, Peng WJ, Wu J, Hamilton M, Boncristiani HF, Jr., Zhou L, Hammond J, Chen YP. 2014. Systemic spread and propagation of a plant-pathogenic virus in European honeybees, Apis mellifera. mBio 5(1):e00898-13.	Journal Article	TRUE	Janice Van Wagner	pp 4 "viruses detected in weak colonies" "Bee colonies were classified as strong or weak based on the size of adult populations, amount of sealed brood, and presence of food stores"
	literatureRecord	https://www.gbif.org/species/9929369	Tobacco Ring Spot Virus		Secoviridae	tobacco Ring Spot Virus (TRSV)					http://purl.obolibrary.org/obo/GO_0039690		active replication occurs in	hemolymph	http://purl.obolibrary.org/obo/UBERON_0001011	Laboratory	http://purl.obolibrary.org/obo/ENVO_01001405	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=154396	Apis Mellifera		Apidae	European honey bee			United States	Maryland	Prince George’s	USDA-ARS Bee Research Laboratory			laboratory	39.0319	-76.8844					for a period of 1 year starting in March and finishing in February of the following year	03.01/02.29, prior to 2014		https://doi.org/10.1128/mBio.00898-13	Li JL, Cornman RS, Evans JD, Pettis JS, Zhao Y, Murphy C, Peng WJ, Wu J, Hamilton M, Boncristiani HF, Jr., Zhou L, Hammond J, Chen YP. 2014. Systemic spread and propagation of a plant-pathogenic virus in European honeybees, Apis mellifera. mBio 5(1):e00898-13.	Journal Article	TRUE	Janice Van Wagner	pp 4 "viruses detected in weak colonies" "Bee colonies were classified as strong or weak based on the size of adult populations, amount of sealed brood, and presence of food stores"
	literatureRecord	https://www.gbif.org/species/9929369	Tobacco Ring Spot Virus		Secoviridae	tobacco Ring Spot Virus (TRSV)					http://purl.obolibrary.org/obo/GO_0039690		active replication occurs in	antenna	http://purl.obolibrary.org/obo/UBERON_0000972	Laboratory	http://purl.obolibrary.org/obo/ENVO_01001405	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=154396	Apis Mellifera		Apidae	European honey bee			United States	Maryland	Prince George’s	USDA-ARS Bee Research Laboratory			laboratory	39.0319	-76.8844					for a period of 1 year starting in March and finishing in February of the following year	03.01/02.29, prior to 2014		https://doi.org/10.1128/mBio.00898-13	Li JL, Cornman RS, Evans JD, Pettis JS, Zhao Y, Murphy C, Peng WJ, Wu J, Hamilton M, Boncristiani HF, Jr., Zhou L, Hammond J, Chen YP. 2014. Systemic spread and propagation of a plant-pathogenic virus in European honeybees, Apis mellifera. mBio 5(1):e00898-13.	Journal Article	TRUE	Janice Van Wagner	pp 4 "viruses detected in weak colonies" "Bee colonies were classified as strong or weak based on the size of adult populations, amount of sealed brood, and presence of food stores"
	literatureRecord	https://www.gbif.org/species/9929369	Tobacco Ring Spot Virus		Secoviridae	tobacco Ring Spot Virus (TRSV)					http://purl.obolibrary.org/obo/GO_0039690		active replication occurs in	nerve	http://purl.obolibrary.org/obo/UBERON_0001021	Laboratory	http://purl.obolibrary.org/obo/ENVO_01001405	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=154396	Apis Mellifera		Apidae	European honey bee			United States	Maryland	Prince George’s	USDA-ARS Bee Research Laboratory			laboratory	39.0319	-76.8844					for a period of 1 year starting in March and finishing in February of the following year	03.01/02.29, prior to 2014		https://doi.org/10.1128/mBio.00898-13	Li JL, Cornman RS, Evans JD, Pettis JS, Zhao Y, Murphy C, Peng WJ, Wu J, Hamilton M, Boncristiani HF, Jr., Zhou L, Hammond J, Chen YP. 2014. Systemic spread and propagation of a plant-pathogenic virus in European honeybees, Apis mellifera. mBio 5(1):e00898-13.	Journal Article	TRUE	Janice Van Wagner	pp 4 "viruses detected in weak colonies" "Bee colonies were classified as strong or weak based on the size of adult populations, amount of sealed brood, and presence of food stores"
	literatureRecord	https://www.gbif.org/species/9929369	Tobacco Ring Spot Virus		Secoviridae	tobacco Ring Spot Virus (TRSV)					http://purl.obolibrary.org/obo/GO_0039690		active replication occurs in	wing	http://purl.obolibrary.org/obo/UBERON_0000023	Laboratory	http://purl.obolibrary.org/obo/ENVO_01001405	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=154396	Apis Mellifera		Apidae	European honey bee			United States	Maryland	Prince George’s	USDA-ARS Bee Research Laboratory			laboratory	39.0319	-76.8844					for a period of 1 year starting in March and finishing in February of the following year	03.01/02.29, prior to 2014		https://doi.org/10.1128/mBio.00898-13	Li JL, Cornman RS, Evans JD, Pettis JS, Zhao Y, Murphy C, Peng WJ, Wu J, Hamilton M, Boncristiani HF, Jr., Zhou L, Hammond J, Chen YP. 2014. Systemic spread and propagation of a plant-pathogenic virus in European honeybees, Apis mellifera. mBio 5(1):e00898-13.	Journal Article	TRUE	Janice Van Wagner	pp 4 "viruses detected in weak colonies" "Bee colonies were classified as strong or weak based on the size of adult populations, amount of sealed brood, and presence of food stores"
	literatureRecord	https://www.gbif.org/species/2188249	Varroa destructor		Varroidae	varroa mite					http://purl.obolibrary.org/obo/RO_0002557		virus detected			Laboratory	http://purl.obolibrary.org/obo/ENVO_01001405	https://www.gbif.org/species/9929369	Tobacco ring spot virus		Secoviridae	tobacco ring spot virus (TRSV)			United States	Maryland	Prince George’s	USDA-ARS Bee Research Laboratory			laboratory	39.0319	-76.8844					for a period of 1 year starting in March and finishing in February of the following year	03.01/02.29, prior to 2014		https://doi.org/10.1128/mBio.00898-13	Li JL, Cornman RS, Evans JD, Pettis JS, Zhao Y, Murphy C, Peng WJ, Wu J, Hamilton M, Boncristiani HF, Jr., Zhou L, Hammond J, Chen YP. 2014. Systemic spread and propagation of a plant-pathogenic virus in European honeybees, Apis mellifera. mBio 5(1):e00898-13.	Journal Article	TRUE	Janice Van Wagner	pp 4 "viruses detected in weak colonies" "Bee colonies were classified as strong or weak based on the size of adult populations, amount of sealed brood, and presence of food stores"
